title,brand,rating,reviews,price,original_price,discount,url
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 12,990","₹ 22,990",43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_32&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVqv7ogRSuU4ECvxqAxFchhPYBIFzW3C_g1Dz_cEQwF-cfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey  (MAGIC CLEAN 7.0 GREY DAZZLE (5YR))",Whirlpool,4.4,"35,299 Ratings & 2,402 Reviews","₹ 10,270","₹ 13,550",24% off,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a?pid=WMNGVZF89BJGZQZU&lid=LSTWMNGVZF89BJGZQZUSTBRXF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_33&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGVZF89BJGZQZU.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine Maroon, White  (WTT70UHA/OK5R0R0W01)",Voltas Beko,4.3,"22,160 Ratings & 1,515 Reviews","₹ 8,590","₹ 14,490",40% off,https://www.flipkart.com/voltas-beko-tata-product-7-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm186eca4a67984?pid=WMNGXUHC8TRUKBXD&lid=LSTWMNGXUHC8TRUKBXDFJZ8QG&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_34&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGXUHC8TRUKBXD.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Samsung 7 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Grey, Purple  (WT70M3000UU/TL)",,4.4,"33,194 Ratings & 2,141 Reviews",,,25% off,https://www.flipkart.com/samsung-7-kg-5-star-air-turbo-drying-semi-automatic-top-load-washing-machine-grey-purple/p/itm5c2eea1d02979?pid=WMNGCYG9HQFBCUBJ&lid=LSTWMNGCYG9HQFBCUBJL5B65L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_35&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGCYG9HQFBCUBJ.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Samsung 9.5 kg 5 star,Air Turbo Drying Semi Automatic Top Load Washing Machine Black, Grey  (WT95A4260GD/TL)",,4.4,"33,194 Ratings & 2,141 Reviews","₹ 14,990","₹ 20,400",26% off,https://www.flipkart.com/samsung-9-5-kg-5-star-air-turbo-drying-semi-automatic-top-load-washing-machine-black-grey/p/itm36b1e392cbcdd?pid=WMNGMNSJHFBBNRKV&lid=LSTWMNGMNSJHFBBNRKVTDYSK0&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_36&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGMNSJHFBBNRKV.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_37&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVrbinweJIrHBGIBeViJlupt1xZZhCtwi-2tMjvTAWIfbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_38&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVoiVNH4ehZnPrECcoDaTlcnXjnx-DG3fQqgVCay9ftL2g%3D%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Samsung 6.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey  (WT65R2200LL/TL)",,4.4,"33,194 Ratings & 2,141 Reviews","₹ 9,290","₹ 13,100",29% off,https://www.flipkart.com/samsung-6-5-kg-5-star-air-turbo-drying-semi-automatic-top-load-washing-machine-blue-grey/p/itm0a721af2722c5?pid=WMNGCYG95M7JR7HH&lid=LSTWMNGCYG95M7JR7HHLG4GX7&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_39&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGCYG95M7JR7HH.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
realme TechLife 8 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Grey  (RMTL805NNNEG),,4,"2,438 Ratings & 229 Reviews",,,45% off,https://www.flipkart.com/realme-techlife-8-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-grey/p/itmef100b8251b03?pid=WMNH2W3CGTYZNQZF&lid=LSTWMNH2W3CGTYZNQZFDASD6F&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_40&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNH2W3CGTYZNQZF.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
realme TechLife 10 kg Semi Automatic Top Load Washing Machine Grey  (RMSA1005NNNHS),,4.2,"85,791 Ratings & 7,629 Reviews","₹ 10,490","₹ 19,990",47% off,https://www.flipkart.com/realme-techlife-10-kg-semi-automatic-top-load-washing-machine-grey/p/itmc3f06d7ae96a0?pid=WMNHA7C74AU2HXUV&lid=LSTWMNHA7C74AU2HXUVVL54QH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_41&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVp38WXtSPBMxugltO_qcYq4Jqs7aSaI71kN3B05wSWsgfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA1005NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews",,,50% off,https://www.flipkart.com/motorola-10-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm6c9502b48a028?pid=WMNGSZYNQ5DBHUX5&lid=LSTWMNGSZYNQ5DBHUX5RWWVRX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_42&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVpeLuuCgZ5QgaB1LUXFvrHfc54GOG6FdHxbl3gKSxhJlvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"LG 7 kg 5 Star with Wind Jet Dry, Collar Scrubber and Rust Free Plastic Base Semi Automatic Top Load Washing Machine Grey, White  (P7020NGAZ)",LG,4.5,"46,389 Ratings & 2,903 Reviews","₹ 11,490","₹ 16,390",29% off,https://www.flipkart.com/lg-7-kg-5-star-wind-jet-dry-collar-scrubber-rust-free-plastic-base-semi-automatic-top-load-washing-machine-grey-white/p/itmc9d497e9b58bb?pid=WMNG4VNTJAUVBCKN&lid=LSTWMNG4VNTJAUVBCKNTY71YJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_43&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNG4VNTJAUVBCKN.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey  (MAGIC CLEAN PRO SW 7.5 (H) GREY 10YMW),Whirlpool,4.1,"38,929 Ratings & 2,523 Reviews","₹ 17,995","₹ 23,250",22% off,https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm9fe0dcaaaf7bf?pid=WMNGVNUZJ5ZCAF6M&lid=LSTWMNGVNUZJ5ZCAF6MTBGBJ8&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_44&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGVNUZJ5ZCAF6M.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Whirlpool 8 kg 5 Star with Auto Restart, End of Cycle Buzzer, Lint Filter and Collar Scrubber Semi Automatic Top Load Washing Machine Black, Grey  (MAGIC CLEAN 8.0 GREY DAZZLE (10YR) NH)",Whirlpool,4.4,"35,299 Ratings & 2,402 Reviews","₹ 12,470","₹ 16,400",23% off,https://www.flipkart.com/whirlpool-8-kg-5-star-auto-restart-end-cycle-buzzer-lint-filter-collar-scrubber-semi-automatic-top-load-washing-machine-black-grey/p/itm9805fdcb9aae1?pid=WMNGF9W8FRFYSYSN&lid=LSTWMNGF9W8FRFYSYSNF5U5UE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_45&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNGF9W8FRFYSYSN.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"Voltas Beko 9 kg Semi Automatic Top Load Washing Machine Black, Grey  (WTT90UHA/OK5B1B1S26)",Voltas Beko,4.3,"22,160 Ratings & 1,515 Reviews",,,48% off,https://www.flipkart.com/voltas-beko-9-kg-semi-automatic-top-load-washing-machine-black-grey/p/itm519c6bbac3cf8?pid=WMNH2E8JNJYPFWUA&lid=LSTWMNH2E8JNJYPFWUAEJPEQF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_46&otracker=search&fm=organic&iid=8e99d080-32d4-42f7-9e91-0e98e89fef00.WMNH2E8JNJYPFWUA.SEARCH&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
"MOTOROLA 7 kg Semi Automatic Top Load Washing Machine White, Purple  (MTSA705NNNDP)",,4.3,"13,054 Ratings & 1,099 Reviews","₹ 7,990","₹ 13,490",40% off,https://www.flipkart.com/motorola-7-kg-semi-automatic-top-load-washing-machine-white-purple/p/itm5656556a66622?pid=WMNGYHCPBUZCRTVS&lid=LSTWMNGYHCPBUZCRTVSBH1UBI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_47&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVqkAGLdw_yIKZ3B_dleVzJ_B5zdFyrS5bg-sEHZnrYhQ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
realme TechLife 12 kg Semi Automatic Top Load Washing Machine Grey  (RMSA1205NNNHS),,4.2,"85,791 Ratings & 7,629 Reviews","₹ 12,290","₹ 23,990",48% off,https://www.flipkart.com/realme-techlife-12-kg-semi-automatic-top-load-washing-machine-grey/p/itm39bbbc6ca119f?pid=WMNHA7C7YQGHPK7G&lid=LSTWMNHA7C7YQGHPK7GEF6E5L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_48&otracker=search&fm=organic&iid=en_oQ6IEBDRtUvP45joFdeZrLaFrXNl16bHWyrOa_NQOVrWzPjZ1nsMA9lOpoTtvVg5OCQJhcB-l6l2F2EN8JDAD6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=za3fvjw33k0000001756198883067&qH=b3522a5e7056c9c0
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 12,990","₹ 22,990",43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_49&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGYHCPB75QZZHS.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
Thomson 8 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA8000SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,499","₹ 11,499",26% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itm7303ffb5dedf9?pid=WMNGSGK4JGHCNTWD&lid=LSTWMNGSGK4JGHCNTWDW9N6GZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_50&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGSGK4JGHCNTWD.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews",,,36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_51&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuWuIpQQlh3AB7O3PsfIiV-tb4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 7,899","₹ 11,499",31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_52&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuUQ-Ql0IxHjCJS8cttaeQPk_twUU73wH7zS_4FUSe8G7fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"Thomson 7 kg Washer only Red, White  (TW7000)",Thomson,4,"2,130 Ratings & 233 Reviews","₹ 4,990","₹ 7,999",37% off,https://www.flipkart.com/thomson-7-kg-washer-only-red-white/p/itm8fa54ffd49138?pid=WMNGAB3BDGK6ZZCW&lid=LSTWMNGAB3BDGK6ZZCWCANBXY&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_53&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGAB3BDGK6ZZCW.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA1005NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews",,,50% off,https://www.flipkart.com/motorola-10-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm6c9502b48a028?pid=WMNGSZYNQ5DBHUX5&lid=LSTWMNGSZYNQ5DBHUX5RWWVRX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_54&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGSZYNQ5DBHUX5.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater White  (WAJ28260IN),BOSCH,4.3,"10,277 Ratings & 795 Reviews","₹ 31,990","₹ 48,190",33% off,https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm290c0d900add4?pid=WMNHBA7RMUUVKSAF&lid=LSTWMNHBA7RMUUVKSAFNWJNVL&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_55&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNHBA7RMUUVKSAF.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"Haier 8 kg With Ultra Fresh Air Technology, Oceanus Wave Steel Drum, Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter Fully Automatic Top Load Washing Machine Grey, Black  (ETL80-FES5)",Haier,4.3,"66,143 Ratings & 7,703 Reviews","₹ 15,990","₹ 27,000",40% off,https://www.flipkart.com/haier-8-kg-ultra-fresh-air-technology-oceanus-wave-steel-drum-balance-clean-pulsator-custom-wash-cycles-15-mins-quick-wash-magic-filter-fully-automatic-top-load-washing-machine-grey-black/p/itm5553a20a77859?pid=WMNH9KYU7GHMTGZ2&lid=LSTWMNH9KYU7GHMTGZ2GACO20&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_56&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNH9KYU7GHMTGZ2.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"TCL 9 kg 5 Star with Extra Powerful Motor, Magic Filter and Fast Dry Semi Automatic Top Load Washing Machine Grey  (TWT90-P103PD)",TCL,4,232 Ratings & 7 Reviews,,,60% off,https://www.flipkart.com/tcl-9-kg-5-star-extra-powerful-motor-magic-filter-fast-dry-semi-automatic-top-load-washing-machine-grey/p/itmdceda01d19307?pid=WMNH8YNYYMDFGZTV&lid=LSTWMNH8YNYYMDFGZTVJ7XNNJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_57&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuVpWP2mfDgQvtX5I5utrjPnqY2TuL47HdeAs6bWIDNvWfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey  (RMSA755NNNDG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 8,290","₹ 13,990",40% off,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNVZQWDR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_58&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuWBG2EfJrbylXVoQpsF0FEWK_zN3P0bltWlrLbMDzfMy_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"MarQ by Flipkart by Flipkart 8 kg Washer only Maroon, White  (MQVWA800NNNLB)",,4.1,"1,104 Ratings & 100 Reviews","₹ 5,299","₹ 12,000",55% off,https://www.flipkart.com/marq-flipkart-8-kg-washer-only-maroon-white/p/itm89c0462a66643?pid=WMNGZUX5JFFVJNQG&lid=LSTWMNGZUX5JFFVJNQGW7DLPB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_59&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGZUX5JFFVJNQG.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"IFB 7 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close Door, Fully Automatic Top Load Washing Machine Black, Grey  (TL701MG1)",IFB,4.3,"23,991 Ratings & 1,874 Reviews",,,24% off,https://www.flipkart.com/ifb-7-kg-5-star-deep-clean-technology-activmix-powered-ai-aqua-energie-soft-close-door-fully-automatic-top-load-washing-machine-black-grey/p/itm90782755b5610?pid=WMNH25C2HKKSJ5DP&lid=LSTWMNH25C2HKKSJ5DPFZ8RPZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_60&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNH25C2HKKSJ5DP.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"TCL 8 kg 5 Star with 10 Wash Program and Detergent Dispenser, Child Lock with Magic Filter Fully Automatic Top Load Washing Machine Black  (TWA80-P104PB)",TCL,4,326 Ratings & 36 Reviews,"₹ 12,990","₹ 28,000",53% off,https://www.flipkart.com/tcl-8-kg-5-star-10-wash-program-detergent-dispenser-child-lock-magic-filter-fully-automatic-top-load-washing-machine-black/p/itm0c855d77a4395?pid=WMNH8YNYSVXMSYQS&lid=LSTWMNH8YNYSVXMSYQS74WIHP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_61&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuVtWEdaCuSQKv-_GO6BPNYO5OG9oNkGRP4OW8KhTKQH0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_62&otracker=search&fm=organic&iid=en_FtxVE-Vc5vVPY6nG2R1JC6Z2NOqKWqdVjvwmMLbCTuUGufcs5HlvHZNrXHn8RQtTlI7uImG1yvJ2zJhRr3MO8_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"Samsung 9 kg 5 Star, AI Control, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam, Digital Inverter Motor Fully Automatic Front Load Washing Machine with In-built Heater Blue  (WW90DG6U24ASTL)",Samsung,4.3,"20,141 Ratings & 1,461 Reviews","₹ 39,990","₹ 57,990",31% off,https://www.flipkart.com/samsung-9-kg-5-star-ai-control-ecobubble-super-speed-wi-fi-hygiene-steam-digital-inverter-motor-fully-automatic-front-load-washing-machine-in-built-heater-blue/p/itmff95b84019dc9?pid=WMNH83VRQUKUE6ZC&lid=LSTWMNH83VRQUKUE6ZCHUYLJW&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_63&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNH83VRQUKUE6ZC.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
"MarQ by Flipkart 10 kg Semi Automatic Top Load Washing Machine Maroon, White  (MQSA1005NNNKM)",,4.3,"58,902 Ratings & 5,867 Reviews","₹ 10,190","₹ 17,990",43% off,https://www.flipkart.com/marq-flipkart-10-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm78cf16390855f?pid=WMNGYHCPFDQSMPHG&lid=LSTWMNGYHCPFDQSMPHGQMT8OM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_64&otracker=search&fm=organic&iid=0dfdcd99-8c64-4f86-aae9-bc9c280b2953.WMNGYHCPFDQSMPHG.SEARCH&ppt=None&ppn=None&ssid=nss7re0xsw0000001756198883771&qH=b3522a5e7056c9c0
